MERY.PA_prix;LI.PA_prix;COV.PA_prix;NK.PA_prix;BNP.PA_prix;ACA.PA_prix;CS.PA_prix;EN.PA_prix;DG.PA_prix;AI.PA_prix;SAN.PA_prix;ORA.PA_prix;ITP.PA_prix;RCO.PA_prix;ERA.PA_prix;BN.PA_prix;TTE.PA_prix;RUI.PA_prix;ABCA.PA_prix;ALTA.PA_prix;VCT.PA_prix;ICAD.PA_prix
14.78;31.469999;88.800003;63;52.009998;12.03;21.665001;36.950001;83.120003;88.223137;73.489998;14.24;24.215931;122.5;81.800003;67.599998;54.09;50.400002;7.13;184;53;81.849998
14.59;31.25;87.800003;63.25;51.860001;11.83;21.530001;37;83.18;88.305786;72.849998;14.235;24.246977;123.699997;81.050003;68.050003;53.549999;50.799999;7.13;183.600006;53.200001;81.150002
14.75;31.23;88.300003;62.200001;51.400002;11.732;21.4;36.279999;81.440002;87.024796;72.160004;14.135;24.246977;122.5;74.849998;66.970001;52.07;50.450001;7.1;181.600006;52.700001;81.300003
14.85;31.540001;89.099998;62.700001;51.400002;11.838;21.59;36.57;81.220001;87.727272;72.660004;14.215;24.433254;123.400002;75.800003;67.669998;52.360001;50.450001;7.07;180.800003;53.099998;82.199997
14.94;31.639999;89.5;62.450001;50.990002;11.796;21.525;36.490002;81.919998;87.47934;73.300003;14.145;24.215931;123.699997;71.75;67.690002;52.400002;50.450001;7.1;181;51.25;82.300003
14.94;31.450001;89.900002;62.450001;51.18;11.82;21.514999;36.66;82;88.140495;73.43;14.19;24.278023;125.300003;75.849998;68.040001;52.900002;50.75;7.14;182.800003;51.099998;82.75
14.97;31.51;90.400002;64;51.779999;11.91;21.725;37.279999;83;88.512398;74.370003;14.245;24.650576;122.300003;79.150002;68.449997;53.209999;50.849998;7.16;183.800003;51.950001;82.949997
15;31.549999;90.800003;63.849998;52.07;12.102;21.785;37.580002;83.239998;88.966942;74.82;14.36;24.681622;120.800003;77.800003;68.300003;53.73;50.75;7.22;184.199997;52.25;83.550003
15.05;31.6;90.900002;63.5;52;12.024;21.73;37.5;83.239998;89.173553;74.720001;14.325;24.4643;120.800003;76;68.349998;54.169998;50.700001;7.2;186.199997;52.299999;83.849998
15;31.469999;89.949997;63.599998;51.970001;11.976;21.754999;37.419998;83.099998;88.966942;74.699997;14.315;24.495346;121.300003;77.650002;68.400002;54.869999;51.5;7.21;187.399994;52.049999;84
15.02;31.52;90;63.700001;52.459999;12.054;21.934999;37.43;83.599998;90.247932;74.620003;14.375;24.340115;121.099998;77.900002;68.839996;55.419998;51;7.23;195.399994;52.150002;84.300003
14.9;31.77;90.25;63.700001;51.990002;12.004;22.065001;36.93;83.099998;90.165291;74.339996;14.29;24.743713;121.800003;82.949997;68.889999;54.799999;50.950001;7.19;198;52.25;84.449997
14.88;32.040001;90.699997;63.049999;52;11.98;22.1;37.360001;83.599998;90.702477;74.940002;14.28;24.805805;121.300003;81.599998;69.050003;54.849998;50.849998;7.13;204;52.299999;85.449997
14.67;30.98;90.199997;62.700001;51.299999;11.892;21.93;39;83.660004;90.909088;74.580002;14.06;24.61953;120.400002;77.400002;68.5;54.650002;50.700001;7.16;199.199997;51.650002;84.199997
14.69;30.9;90.050003;61.900002;50.610001;11.784;21.745001;38.029999;82.559998;89.669418;73.989998;13.99;24.774759;120.699997;73.699997;67.82;53.869999;51;7.14;199.600006;52;84.050003
14.15;30.51;89.5;61.700001;50.66;11.884;22.120001;36.970001;82.120003;90;74.5;13.95;24.61953;121.5;74.599998;67.870003;54.139999;51.049999;7.14;200;52.150002;83.849998
13.92;30.25;89.550003;61.25;50.880001;12.08;22.030001;36.029999;81.099998;88.057854;73.150002;13.84;24.681622;120.400002;71;66.620003;53.630001;51.549999;7.1;201;52.599998;83.599998
13.96;30.290001;89.650002;60.450001;51.110001;12.274;22;35.450001;79.459999;87.272728;72.550003;13.64;24.712667;117.800003;69.800003;65.449997;52.529999;50.900002;6.96;198.600006;52.150002;83.199997
13.93;30.24;89.550003;60.549999;50.990002;12.268;21.965;35.099998;80.400002;86.859505;72.269997;13.5;24.743713;116.300003;68.900002;65.419998;52.029999;51.299999;6.96;199;52.349998;82.550003
13.91;30.49;89.800003;59.700001;50.450001;12.072;21.790001;35.66;80.239998;87.39669;72.970001;13.625;24.4643;115.699997;67.25;65.190002;51.990002;51.400002;7.02;198.600006;51.75;81.949997
13.38;30.559999;89.599998;59.799999;50.610001;12.186;21.98;35.98;80.900002;87.272728;73.489998;13.68;24.588484;116.099998;68.449997;65.279999;51.880001;52.150002;7;197.600006;51.5;81.949997
13.43;30.309999;89.949997;59;50.630001;12.154;21.85;36.02;80.959999;87.272728;73.269997;13.69;24.650576;115.800003;67.400002;64.830002;52.98;51.099998;7;195;51.799999;82.099998
13.57;30.52;90.199997;59.150002;50.599998;12.092;21.924999;36.049999;80.760002;87.39669;74.610001;13.69;25.08522;116.099998;70.349998;64.830002;53.880001;50.549999;6.94;194;51.849998;82.400002
13.56;30.57;90.199997;60.299999;51.290001;12.29;22.040001;36.080002;80.5;87.47934;75.68;13.605;25.178358;115.900002;70.349998;65.290001;53.529999;45.200001;6.95;194.199997;51.849998;82.300003
13.73;30.51;89.800003;60.299999;51.540001;12.358;22.145;36.23;80.720001;88.057854;75.629997;13.64;25.737188;115.199997;72.300003;65.400002;53.860001;45.639999;6.99;193.199997;51.25;82.050003
14.08;30.4;89.699997;60.799999;51.830002;12.488;22.23;36.34;80.580002;88.347107;75.099998;13.57;25.426727;114.300003;72.5;64.790001;53.709999;47.619999;7;193;51.200001;82.099998
14.03;30.629999;90.949997;60.700001;51.889999;12.504;22.405001;36.200001;81.800003;88.181816;74.900002;13.67;25.737188;114.099998;82.949997;64.879997;53.98;48.98;6.97;198.199997;51.400002;82.400002
14.01;30.58;91.699997;60.599998;52.959999;12.69;22.795;36.41;80.82;89.214874;75.120003;13.585;26.140787;113.5;86;64.32;54.049999;48.759998;6.94;195.800003;51.5;81.099998
14;30.77;91.349998;61.799999;54.310001;12.924;23.014999;36.82;81.860001;89.834709;74.669998;13.635;26.171833;113.400002;93.550003;65.989998;54.740002;49.080002;6.87;193.600006;51.950001;79.650002
14.09;30.719999;91.449997;63;54.529999;12.986;23.344999;37.099998;83;91.157021;74.5;13.765;26.078695;114.099998;93.949997;66.75;54.900002;49.740002;6.76;200;55.450001;79.199997
14.2;30.76;90;62.700001;54.580002;12.798;23.315001;36.900002;81.559998;91.033058;73.860001;13.7;26.51334;111.199997;92.849998;65.779999;55.529999;48.700001;6.76;202;54.950001;80.800003
14;30.5;89.300003;63.950001;54.68;12.886;23.475;36.529999;82.160004;90.826447;74.610001;13.685;27.320538;110.5;90.949997;66.25;55.59;48;6.44;201;54.299999;79.800003
14;30.66;89.599998;63.349998;54.630001;12.946;23.695;37.5;82.199997;92.892563;75.489998;13.76;27.444721;111.599998;89.949997;66.919998;55.43;47.66;6.27;200;53.849998;79.5
13.88;30.5;89.900002;63.849998;54.470001;12.948;23.584999;37.5;82.400002;93.801651;76.910004;13.875;27.568907;111.800003;89.550003;67.129997;56.02;47.34;6.06;199.600006;53.75;79.650002
13.88;30.530001;89.75;63.599998;52.709999;12.386;23.15;37.23;82.019997;93.63636;76.559998;13.735;27.351583;112.199997;91.050003;66.699997;55.84;46.619999;6.24;199.600006;52.450001;79.599998
13.89;30.389999;88.599998;62.349998;51.990002;12.138;23.059999;37.18;82;93.925621;77.540001;13.62;27.662045;116.800003;88.800003;68.110001;56.369999;47.200001;6.32;200;52.150002;79.800003
13.66;29.799999;86.599998;62.799999;51.98;12.214;23.120001;36.779999;81.239998;94.380165;76.93;13.61;28.127735;115.5;86.849998;67.629997;56.200001;47.900002;6.32;199.399994;51.400002;78.550003
13.48;29.799999;86.650002;63;52.139999;12.398;23.235001;37.02;81.5;95.165291;77.339996;13.75;26.979031;116.400002;88.75;67.720001;56.299999;49.360001;6.32;200;52.049999;79.199997
13.38;29.290001;85.349998;63.099998;52.299999;12.67;23.674999;36.93;80.959999;93.471077;76.349998;13.73;26.66857;112.099998;88.400002;66.25;56.07;48.400002;6.29;197.199997;51.5;76.349998
13.28;29.690001;85.199997;60.700001;51.849998;12.602;23.709999;36.700001;80.839996;92.39669;76.029999;13.655;26.264971;109.900002;85;65.480003;55.130001;47.200001;6.2;197.800003;50.400002;76.150002
13.31;29.58;86.150002;60;51.150002;12.376;23.51;36.57;80.199997;92.272728;75.529999;13.605;25.954512;108.800003;84.050003;65.449997;54.049999;47.240002;6.21;195.399994;49.580002;75.300003
13.44;29.77;86.949997;59.5;51.23;12.47;23.51;36.279999;79.540001;92.975204;75.589996;13.595;25.923466;109.300003;84.199997;65.639999;54.830002;47.5;6.17;193.199997;48.82;76.349998
13.3;29.59;85.349998;57.849998;51.470001;12.508;23.445;36.220001;78.900002;90;76.639999;13.845;25.519867;102.800003;81.699997;65.330002;55.099998;46.060001;6.17;192.800003;48.860001;74.400002
13.1;29.030001;84.400002;56.75;50.189999;12.244;22.620001;36.009998;77.559998;88.057854;75.419998;13.7;25.054174;101;78.550003;63.93;53.209999;45.700001;6.08;191;47.880001;73.099998
12.85;28.540001;83.5;56.900002;49.915001;12.156;22.469999;35.52;77.040001;86.859505;73.779999;13.465;24.805805;100.300003;80.550003;63.869999;52.93;44.619999;6.14;191.399994;47.599998;71.849998
12.78;28.379999;83.300003;56.549999;49.5;12.112;22.58;35.610001;77.139999;87.024796;75.290001;13.635;24.836851;100.199997;78.650002;64.379997;53.549999;44.52;6.17;188;47;71.25
13.1;28.99;86;58;49.720001;12.132;22.514999;36.759998;78.720001;88.76033;76.410004;13.7;24.836851;102.699997;78.699997;65.040001;53.82;45.82;6.23;193.600006;47.82;74.099998
13.28;29.620001;86.900002;57.75;49.599998;12.16;22.514999;36.650002;78.440002;88.181816;77.209999;13.795;24.836851;103.099998;79.699997;62.220001;53.459999;45.439999;6.17;195.399994;47.639999;74.900002
13.07;29.629999;88.25;57.5;49.224998;12.116;22.559999;36.43;78.040001;87.809914;77.800003;13.95;24.805805;104.099998;77.25;62.82;52.799999;44.939999;6.2;197.800003;45.619999;74.550003
12.56;29.690001;87.550003;55.5;48.724998;11.892;22.370001;32.110001;77.639999;87.35537;77.800003;14.05;24.712667;104.800003;75.900002;63.799999;52.830002;44.98;6.2;192.199997;45.400002;74.300003
12.68;29.700001;87.099998;55.599998;48.305;11.76;22.485001;31.190001;76.720001;87.768593;77.300003;13.885;24.526392;105.400002;76;63.139999;52.080002;44;6.17;194.800003;44.380001;74.25
12.53;28.629999;85.050003;53.549999;47.560001;11.546;22.15;31.219999;74.459999;86.735535;77.019997;13.705;23.626057;100.099998;72.25;62.869999;51.060001;42.66;6.2;190.600006;43;72.699997
12.54;28.66;85.650002;52.549999;46.459999;11.3;21.959999;30.85;77.220001;87.024796;76.120003;13.805;23.688148;100.800003;70.25;63.110001;50.639999;44.98;6.21;192;43.400002;72.849998
12.69;29.27;86.800003;53.400002;47.154999;11.362;22.075001;31.93;78.339996;89.008263;75.650002;13.85;23.532919;103.599998;72.800003;63.34;51.41;45.84;6.23;192;44.200001;73.699997
12.68;29.120001;87.650002;54.25;46.880001;11.172;21.805;31.58;77.440002;88.140495;74.459999;13.685;23.005135;103.400002;72.400002;62.599998;50.630001;45.299999;6.2;192;45;73.349998
12.69;29.77;87.449997;54.349998;47.474998;11.32;21.98;32.380001;77.879997;87.314049;74.43;13.71;22.943043;100;75;61.740002;50.98;45;6.25;193.399994;45.5;74.550003
12.82;29.92;88.300003;55.049999;46.145;11.138;21.969999;32.09;78.540001;86.983475;75.57;13.7;22.446304;103.099998;78;62.279999;50.740002;44.66;6.26;193.600006;46.299999;74.199997
12.95;30;88.75;54.5;46.130001;11.328;22.139999;32.240002;78.879997;88.429749;78.839996;13.82;22.694674;104.900002;81.449997;62.580002;51.959999;45.700001;6.38;194.199997;47.5;74.900002
13.09;29.99;88.550003;54.150002;46.255001;11.468;22.18;32.709999;78.68;87.561981;79.010002;14.045;23.626057;105.699997;83.900002;62.779999;50.639999;45.66;6.43;194.600006;48.139999;74.900002
13.05;29.879999;88.050003;55.549999;46.605;11.588;22.235001;33.029999;77.940002;87.39669;77.75;13.955;23.657103;107.900002;84.150002;62.939999;50.25;46.779999;6.43;193.600006;48.16;74.25
12.97;29.639999;87.599998;52.849998;46.470001;11.556;22.059999;33.130001;78.339996;88.057854;78.639999;14.16;23.377687;107.599998;80.050003;63.330002;51.400002;46.299999;6.5;193.199997;46.860001;73.150002
13.27;29.93;87.650002;51.700001;46.43;11.508;22.004999;32.459999;77.440002;87.066116;77.599998;14.09;23.377687;108.400002;80.150002;62.919998;50.880001;48;6.5;196.399994;46.400002;73.900002
13.36;30.43;89.199997;53.25;46.744999;11.412;22.235001;33.27;79.32;88.512398;78.68;14.495;23.843378;110;80.5;63.02;51.73;49.02;6.54;196;45.18;75.449997
13.43;30.5;89.599998;53.200001;46.799999;11.498;22.32;33.02;78.559998;88.553719;79.309998;14.63;23.874424;108;82.25;63.349998;51.43;49.18;6.58;197.800003;44.68;75.300003
13.39;31;89.599998;52.150002;46.365002;11.358;22.305;33.060001;78.839996;88.140495;80.199997;14.63;24.029655;107.900002;78.599998;65.610001;50.490002;43.66;6.55;197;44.32;75.300003
13.07;30.559999;89.300003;51.599998;45.595001;11.152;22.055;32;78.019997;88.305786;79.589996;14.51;23.657103;107.400002;74.050003;65.980003;50.220001;42.860001;6.55;195;44.080002;74.900002
12.97;30.67;89.449997;52.700001;46.224998;11.274;22.225;32.380001;78.199997;88.595039;80.209999;14.63;23.75024;107.599998;74.050003;66.529999;49.509998;44.459999;6.49;194.800003;44.779999;74.349998
12.96;30.700001;88.550003;52.349998;46.044998;11.144;22.02;32.549999;78.220001;87.47934;79.480003;14.705;23.75024;105.699997;74.349998;65.260002;49.66;44.860001;6.42;193;45.360001;74.599998
12.6;30;86.699997;51.900002;45.494999;10.99;21.82;32.48;77.379997;88.016525;78.230003;14.625;23.377687;103.900002;74.199997;65.199997;50.110001;44.66;6.5;190;43.240002;73.75
12.66;30.139999;87.699997;51.549999;45.195;10.908;21.605;32.5;77.099998;87.148758;79.230003;14.66;23.563965;105.099998;72.050003;65.099998;49.994999;44.400002;6.44;189;43.759998;72.349998
12.76;29.16;87.099998;51;45.285;10.882;21.684999;32.73;76.800003;86.735535;78.550003;14.67;23.067226;102.800003;69.800003;64.709999;49.549999;43.740002;6.45;189;44;70.900002
12.64;28.809999;85.5;49.599998;44.305;10.632;21.155001;32.209999;76.379997;85;78.940002;14.535;22.818857;102.900002;65.75;64.980003;48.865002;43.360001;6.37;186;43.34;70.050003
12.74;29.49;85.5;49.5;44.790001;10.778;21.15;32.830002;77.019997;85.661156;78.489998;14.675;23.129318;104.099998;67.900002;65.419998;49.41;43.700001;6.37;186.199997;43.5;71.150002
12.75;29.219999;85;49.119999;44.285;10.67;20.860001;32.34;76.620003;84.834709;78.290001;14.645;23.222458;104;66.900002;65.279999;49.060001;44.240002;6.36;185.399994;43;70.849998
12.74;29.389999;86.300003;48.900002;44.360001;10.722;20.91;32.93;76.860001;85.330582;79.480003;14.635;23.377687;104.199997;75;65.870003;47.584999;44.439999;6.39;186;43.060001;71.800003
12.87;29.559999;87.099998;50.450001;45.34;11.12;21.215;33.959999;78.540001;87.148758;78.900002;14.89;23.532919;102.599998;72.050003;65.82;48.299999;44.860001;6.43;186.600006;43.82;72.5
13.05;29.799999;88.550003;48.439999;45.084999;11.086;21.264999;34.150002;78.160004;86.23967;78.540001;15;23.532919;101.199997;70.699997;66.410004;48.029999;46.099998;6.32;186.800003;43.040001;72.050003
13.06;29.66;87.849998;48.259998;44.755001;10.998;21.42;34.5;77.959999;85.785126;79.279999;14.955;24.215931;101.599998;70.800003;65.419998;48.244999;46.799999;6.35;186.399994;43.060001;71.550003
12.96;29.219999;87.349998;48.66;44.775002;11.052;21.535;34.740002;77.580002;86.074379;78.870003;15.02;24.4643;102;73.800003;65.540001;48.439999;47.299999;6.37;185.199997;43.299999;71.25
12.76;28.92;86.050003;47.400002;44.375;10.968;21.514999;33.959999;77.099998;88.223137;79.809998;15.16;24.526392;102.300003;71.25;66.059998;49.165001;47.580002;6.39;182.399994;42.400002;70
12.65;28.459999;85.900002;48.220001;44.845001;11.084;21.58;33.759998;75.400002;88.429749;78.220001;14.975;24.588484;104.5;74.849998;65.419998;49.814999;48.080002;6.25;183.600006;43.16;69.199997
12.42;28.07;85.25;48.099998;43.860001;10.838;21.24;33.5;76.660004;88.595039;79.089996;14.73;24.340115;103.599998;73.349998;65.529999;49.494999;47.220001;6.25;183.199997;42.139999;66.550003
12.18;28.209999;86.400002;48.139999;43.419998;10.73;20.65;33.360001;74.660004;87.685951;78.07;14.79;22.943043;102.300003;71.199997;64.589996;48.805;46.580002;6.22;181.600006;41.939999;68
12.24;27.540001;84.949997;46.880001;41.785;10.212;19.972;31.77;70.980003;86.033058;75.620003;14.535;21.887476;99.150002;66.550003;63.43;47.384998;45.900002;6.18;178.800003;41.66;67.099998
12.44;28.1;86.599998;47.419998;41.595001;10.192;19.719999;32.990002;72.68;87.148758;76.550003;14.66;21.980614;99.5;64.550003;63.799999;48.165001;46.419998;6.2;176.199997;42.860001;67.550003
12.57;27.870001;85.199997;43.439999;40.400002;9.89;19.360001;32.080002;71.660004;87.066116;76.910004;14.495;21.732246;99.949997;48.799999;62.970001;47.34;45.740002;5.98;172.600006;39.84;66.949997
12.68;28.450001;85.349998;44.900002;40.68;9.886;19.191999;33.040001;73.699997;87.685951;78.089996;14.595;22.415258;101.599998;52.150002;62.810001;47.764999;47.040001;6.02;172.800003;40.360001;66.949997
12.91;28.809999;85.75;45.200001;41.904999;10.232;19.354;33.75;74.779999;88.677689;79.790001;14.775;22.166891;103.800003;55.049999;64.129997;48.470001;49.200001;6.19;178.199997;41.639999;67.150002
12.9;28.77;85.400002;45.16;42.189999;10.242;19.316;33.169998;74.5;88.76033;78.599998;14.595;22.260029;103.800003;54.700001;64.32;48.939999;49.900002;6.19;176.399994;41.220001;66.849998
13.02;28.92;85.349998;43.5;41.595001;10.136;19.198;33.099998;73.519997;88.595039;78.239998;14.54;21.545969;102.900002;54.599998;64.080002;49.099998;50;6.1;174.199997;41.119999;66.300003
12.93;28.33;85.300003;41.5;40.580002;9.911;19.02;32.5;72.360001;87.892563;77.419998;14.435;21.173416;101.699997;56.400002;63.23;48.615002;48.68;6.08;173;41.419998;65.599998
12.91;27.870001;83.449997;41.5;40.555;9.85;18.969999;31.85;71.339996;86.983475;76.209999;14.225;20.800863;100.599998;55.400002;62.689999;46.755001;47.639999;6.05;169.399994;40.779999;64.650002
12.76;28.35;83.800003;41.34;40.880001;9.872;18.952;31.9;71.599998;88.966942;76.809998;14.355;20.769817;102.400002;56.349998;62.82;46.830002;46.779999;6.03;169.800003;41.5;65.900002
12.63;27.92;84.099998;41.040001;39.400002;9.477;18.688;30.389999;71.419998;88.264465;76.150002;14.265;20.086803;100.199997;57.849998;62.259998;45.895;45.66;5.98;166.600006;40.84;64.75
12.5;27.059999;83.75;42.139999;39.5;9.435;18.796;30.84;71.419998;88.925621;75.68;14.175;20.42831;97.199997;58.5;62.23;46.044998;44.919998;5.87;163.399994;41.900002;64.650002
12.04;26.799999;84.099998;41.32;38.790001;9.288;18.768;30.91;70.5;88.264465;74.239998;14.105;20.179941;98.099998;55.400002;61.619999;45.23;44.82;5.88;161.600006;40.799999;64.75
11.83;26.5;82.550003;41.040001;38.544998;9.173;18.540001;30.26;70.639999;86.652893;73.760002;13.95;20.179941;96.849998;55.599998;60.279999;45.349998;44.779999;5.87;161.199997;40.68;63.849998
11.95;26.77;81.699997;42;39.375;9.406;18.780001;30.99;71.959999;87.809914;75.220001;14.08;20.583542;98.599998;56.849998;60.669998;46.084999;45.66;5.94;162.199997;41.360001;64.900002
11.97;26.959999;84.199997;41.98;39.474998;9.43;18.858;31.34;72.019997;89.628098;75.660004;14.155;20.956095;98.949997;60.349998;61.509998;46.18;46.880001;6.08;165.800003;41.459999;66.5
12.07;26.67;82.550003;41.82;39.084999;9.313;18.806;30.440001;71.440002;87.685951;75.400002;14.095;20.614588;97.800003;58.049999;61.040001;46.654999;47.759998;6.08;166.199997;41.919998;64.900002
12.12;26.530001;83.199997;40.959999;38.855;9.283;18.65;30.16;71.199997;86.074379;74.660004;14.18;19.931574;94.75;56;61.09;46.255001;46.720001;6.08;167.600006;41.540001;65.150002
12.43;27.4;84.699997;42.619999;40.740002;9.764;19.236;30.82;72.580002;88.471077;75.339996;14.28;20.242035;98.900002;58.349998;61.98;47.41;47.959999;6.17;168.199997;41.84;66.5
12.44;27.18;83.949997;43.139999;40.68;9.748;19.15;30.9;72.220001;87.975204;73.839996;14.2;20.179941;97.800003;58.849998;60.84;47.299999;48.66;6.15;168.199997;42.540001;66.800003
12.78;28.07;85.800003;43.919998;40.884998;9.811;19.222;30.299999;73.139999;88.099174;74.419998;13.78;20.614588;99.650002;61.549999;61.32;47.200001;49.380001;6.18;170.399994;43.220001;68.75
12.33;28;84.599998;45.799999;40.775002;9.799;19.346001;30.09;72.900002;86.900826;74.129997;13.73;21.328648;100.099998;63.900002;61.560001;47.830002;49.5;6.21;169.800003;43.240002;68.650002
12.16;27.700001;84.25;45.52;41.215;9.882;19.507999;30.43;73.080002;85.950417;74.18;13.57;22.601536;99.75;62.599998;61.759998;47.599998;49.259998;6.21;167.600006;43.18;70.099998
12.46;27.75;85.849998;44.279999;41.369999;9.886;19.556;30.049999;72.980003;85.330582;74.129997;13.77;22.135845;99.550003;64.050003;62.080002;46.785;49.799999;6.2;169.600006;43.200001;70.949997
12.42;27.969999;86.25;43.98;41.619999;9.958;19.677999;29.5;73.040001;84.628098;72.900002;13.555;22.353167;98.75;62.349998;61.73;47.049999;49.540001;6.2;168;43.119999;70.599998
12.45;27.799999;85.599998;44;41.695;9.956;19.738001;29.690001;73.459999;85.578514;74.190002;13.46;24.153839;100.199997;62.049999;62.259998;46.985001;49.880001;6.22;167.600006;42.959999;70.550003
12.75;28.17;86.550003;43.799999;43.080002;10.346;20.049999;29.879999;73.82;85.909088;74.309998;13.4;24.774759;99.050003;64.349998;61.470001;47.049999;50.75;6.2;169.800003;43.259998;71
12.83;27.959999;87;43.82;41.419998;10.154;20.1;29.790001;74.379997;85.909088;73.709999;13.445;25.457773;101;68.25;61.900002;46.915001;51.549999;6.13;169.199997;43.200001;71.099998
13;28.440001;87.400002;45.5;42.470001;10.324;20.559999;30.120001;75.419998;87.231407;72.919998;13.57;25.581959;101.800003;68.449997;62.349998;47.785;51.950001;6.12;170.800003;43.299999;71.849998
12.88;28.040001;87.099998;45.5;42.299999;10.228;20.485001;29.690001;74.739998;86.900826;73.089996;13.45;26.078695;103.300003;65.699997;62.939999;47.384998;52.200001;6.17;174.800003;44.459999;71.150002
12.87;28.040001;87.25;44.740002;41.514999;10.07;20.395;29.700001;74.639999;86.694214;73.160004;13.36;26.389156;99.800003;64.800003;62.810001;47.009998;52.049999;6.13;177;44.299999;71.349998
13.02;28.42;87.650002;44.240002;41.575001;10.108;20.27;29.68;74.839996;86.818184;72.989998;13.38;26.389156;101.900002;55.349998;62.68;46.605;51.799999;6.15;175;44;72.5
12.96;28.52;87.900002;45.080002;41.380001;10.132;20.379999;30.549999;75.599998;87.024796;72.970001;13.365;27.072168;101;53.700001;62.799999;47.009998;51.549999;6.14;177.800003;44.299999;72.550003
12.98;28.639999;87.75;46.139999;42.990002;10.378;20.41;30.93;76.839996;86.942146;73.279999;13.48;26.606478;101;58.200001;62.450001;47.450001;52;6.13;180;44.299999;72.300003
13.22;28.99;88.25;45.32;42.455002;10.14;20.299999;30.85;76.400002;86.322311;73.32;13.485;26.761709;99.349998;56.299999;61.959999;46.685001;51.799999;6.07;181.399994;44.02;74
13.4;29.700001;89.25;45.299999;42.380001;10.118;20.360001;30.83;76.879997;87.024796;74.610001;13.49;27.258446;101.800003;56.299999;62.52;47.240002;51.650002;6.12;184;43.880001;75.5
13.82;30.280001;90.349998;46.48;42.32;10.162;20.33;30.98;76.980003;87.64463;74.660004;13.51;27.289492;102;59;63.150002;47.02;51.900002;6.1;182.800003;44;75.400002
13.4;29.959999;89.300003;46;40.965;9.959;20.245001;30.92;76.879997;87.561981;75.82;13.57;27.13426;101.5;60.849998;63.5;47.98;52.049999;6.17;180.800003;43.700001;73.599998
13.36;30.02;89.25;46.259998;40.884998;9.911;20.355;31.030001;77.239998;88.016525;75.400002;13.595;27.320538;102.800003;61.299999;64.089996;48.209999;50.950001;6.18;180.399994;43.700001;73.550003
13.24;30.120001;89.150002;45.82;40.110001;9.713;20.389999;30.66;76.760002;87.727272;76.059998;13.465;27.506813;105.800003;62.200001;64.260002;48.09;51.349998;6.3;182;43.919998;73.800003
13.15;30.52;89.849998;47.299999;41.134998;9.96;20.514999;31.15;78.019997;88.429749;76.839996;13.63;28.345058;108;61.900002;64.889999;48.900002;51.799999;6.25;182;43.779999;73.449997
13.21;30.389999;89.699997;46.939999;41.865002;10.17;20.57;31.129999;77.519997;87.47934;76.040001;13.565;28.624472;108.900002;62.200001;64.800003;48.779999;52.049999;6.21;185.199997;44.419998;73.599998
13.09;30.6;90.199997;45.580002;40.790001;9.862;20.285;30.6;76.839996;86.859505;74.830002;13.43;28.686565;108.800003;61.5;64.389999;48.044998;50;6.23;182.600006;43.700001;73.300003
12.87;30.790001;88.949997;44.84;39.849998;9.551;20.110001;29.639999;76.199997;86.280991;75.260002;13.27;28.251921;107;59.700001;64.410004;48.43;50.700001;6.16;179;43.5;73.300003
12.81;30.85;89.050003;45.880001;40.505001;9.636;20.27;29.969999;76.839996;86.818184;75.339996;13.305;28.531334;108.599998;58.849998;64.800003;48.720001;51.849998;6.12;179.199997;43.540001;74.300003
12.71;30.809999;88;45.360001;40.994999;9.802;20.355;29.98;78.120003;87.603302;75.529999;13.215;27.817274;109.599998;59.150002;64.800003;48.794998;52.150002;6.11;180;43.18;74.25
12.72;30.709999;87.349998;45.02;41.389999;9.885;20.504999;30.16;78.839996;87.975204;73.879997;13.24;28.56238;111.5;58.900002;65.129997;48.91;52;6.11;179.199997;43.279999;74.050003
12.61;29.76;87;47.98;40.415001;9.8;20.370001;30.09;79.099998;87.603302;73.389999;13.195;28.003551;111.900002;58.450001;65.260002;48.985001;52;6.13;176.600006;43.799999;73.849998
12.55;30.040001;86.650002;49.720001;42.110001;10.196;20.745001;31;80.519997;88.305786;75.239998;13.425;28.034597;112.599998;59.950001;65.690002;49.695;51.900002;6.12;177.399994;44;74.199997
12.72;30.389999;88;50.549999;42.424999;10.446;20.780001;31.25;80.459999;88.429749;75.389999;13.595;28.438196;112.300003;60.299999;65.910004;49.509998;52.950001;6.13;178.199997;44.240002;73.400002
12.68;30.48;88.849998;49.759998;42.240002;10.456;20.790001;30.82;80.279999;88.264465;74.669998;13.655;27.94146;111.599998;58.950001;66.389999;49.509998;52.400002;6.12;178.800003;44.16;73.400002
12.7;30.1;87.800003;50.150002;42.564999;10.59;21.16;31.57;81.040001;89.421486;74.199997;13.645;28.345058;112.199997;61.900002;66.879997;49.630001;52.200001;6.1;178;41.279999;73.5
12.82;30.26;87.900002;49.080002;41.595001;10.492;21.389999;32.709999;82.059998;89.958679;73.099998;13.645;28.158781;113.300003;51.799999;67.800003;49.735001;51.450001;6.13;180.600006;42.919998;73.550003
12.86;30.209999;87.75;49.580002;41.924999;10.562;21.635;32.799999;82.360001;90.495865;72.57;13.665;27.94146;113.099998;49.16;67.480003;49.955002;51.799999;6.16;180.199997;42.639999;74.550003
12.66;30.42;87.650002;50.450001;42.860001;10.754;21.799999;32.869999;82.160004;90.413223;72.739998;13.53;28.189829;113;52.450001;67.370003;49.509998;51.849998;6.18;179.199997;42.02;74.849998
